web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894282-5447","https://www.planespotters.net/airline/Ryanair?p=2","EI-DWJ","Boeing 737-8AS(WL)","Y189","22. Oct 2007","null","10.4 Years"
"1519894277-5330","https://www.planespotters.net/airline/Ryanair?p=4","EI-EMF","Boeing 737-8AS(WL)","Y189","29. Apr 2010","null","7.9 Years"
"1519894282-5440","https://www.planespotters.net/airline/Ryanair?p=2","EI-DWC","Boeing 737-8AS(WL)","Y189","20. Sep 2007","null","10.5 Years"
"1519894270-5163","https://www.planespotters.net/airline/Ryanair?p=7","EI-FTD","Boeing 737-8AS(WL)","Y189","12. Oct 2016","null","1.4 Years"
"1519894282-5431","https://www.planespotters.net/airline/Ryanair?p=2","EI-DPR","Boeing 737-8AS(WL)","Y189","28. Mar 2007","null","11.0 Years"
"1519894285-5488","https://www.planespotters.net/airline/Ryanair?p=1","EI-DCZ","Boeing 737-8AS(WL)","Y189","26. Jan 2005","null","13.1 Years"
"1519894266-5090","https://www.planespotters.net/airline/Ryanair?p=8","EI-FZK","Boeing 737-8AS(WL)","Y189","19. Apr 2017","null","0.9 Years"
"1519894285-5479","https://www.planespotters.net/airline/Ryanair?p=1","EI-DCL","Boeing 737-8AS(WL)","Y189","01. Oct 2004","null","13.5 Years"
"1519894266-5110","https://www.planespotters.net/airline/Ryanair?p=8","EI-GDG","Boeing 737-8AS(WL)","Y189","13. Oct 2017","null","0.4 Years"
"1519894272-5239","https://www.planespotters.net/airline/Ryanair?p=6","EI-FOS","Boeing 737-8AS(WL)","Y189","03. Mar 2016","null","2.0 Years"
"1519894285-5505","https://www.planespotters.net/airline/Ryanair?p=1","EI-DHX","Boeing 737-8AS(WL)","Y189","05. Dec 2005","null","12.3 Years"
