web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519892976-3521","https://www.planespotters.net/airline/United-Airlines?p=8","N45440","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0440","8.6 Years"
"1519892973-3424","https://www.planespotters.net/airline/United-Airlines?p=9","N61886","Boeing 737-924(ER)(WL)","C20Y159","29. Jul 2015","0886","2.6 Years"
"1519892983-3644","https://www.planespotters.net/airline/United-Airlines?p=5","N12238","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0238","18.5 Years"
"1519892993-3863","https://www.planespotters.net/airline/United-Airlines?p=1","N829UA","Airbus A319-131","C8Y120","28. Apr 2000","4029","17.9 Years"
"1519892973-3446","https://www.planespotters.net/airline/United-Airlines?p=9","N66831","Boeing 737-924(ER)(WL)","C20Y159","08. Aug 2014","0831","3.6 Years"
"1519892991-3815","https://www.planespotters.net/airline/United-Airlines?p=2","N404UA","Airbus A320-232","C12Y138","09. Dec 1993","4704","24.4 Years"
"1519892966-3270","https://www.planespotters.net/airline/United-Airlines?p=12","N75854","Boeing 757-324(WL)","C24Y189","01. Oct 2010","0854","16.1 Years"
"1519892983-3638","https://www.planespotters.net/airline/United-Airlines?p=5","N54711","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0711","19.5 Years"
"1519892983-3639","https://www.planespotters.net/airline/United-Airlines?p=5","N11206","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0206","17.6 Years"
"1519892966-3306","https://www.planespotters.net/airline/United-Airlines?p=12","N672UA","Boeing 767-322(ER)(WL)","C30Y184","22. Dec 1999","6672","18.2 Years"
"1519892988-3748","https://www.planespotters.net/airline/United-Airlines?p=3","N441UA","Airbus A320-232","C12Y138","06. Jan 2009
(08. Dec 1997)","4241","20.4 Years"
"1519892993-3842","https://www.planespotters.net/airline/United-Airlines?p=1","N808UA","Airbus A319-131","C8Y120","26. Mar 1998","4008","20.0 Years"
"1519892971-3392","https://www.planespotters.net/airline/United-Airlines?p=10","N73445","Boeing 737-924(ER)(WL)","C20Y159","26. Apr 2011","0445","6.9 Years"
"1519892958-3134","https://www.planespotters.net/airline/United-Airlines?p=15","N15969","Boeing 787-9 Dreamliner","C48Y204","16. Feb 2017","0969","1.1 Years"
"1519892958-3122","https://www.planespotters.net/airline/United-Airlines?p=15","N26902","Boeing 787-8 Dreamliner","C36Y183","21. Nov 2012","0902","5.3 Years"
"1519892978-3554","https://www.planespotters.net/airline/United-Airlines?p=7","N77539","Boeing 737-824(WL)","C16Y150","11. Aug 2017","0539","0.6 Years"
"1519892971-3412","https://www.planespotters.net/airline/United-Airlines?p=10","N13110","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0110","23.3 Years"
"1519892991-3816","https://www.planespotters.net/airline/United-Airlines?p=2","N405UA","Airbus A320-232","C12Y138","22. Dec 1993","4705","24.4 Years"
"1519892966-3311","https://www.planespotters.net/airline/United-Airlines?p=12","N677UA","Boeing 767-322(ER)(WL)","C30Y184","14. Nov 2001","6677","16.5 Years"
"1519892991-3783","https://www.planespotters.net/airline/United-Airlines?p=2","N853UA","Airbus A319-131","C8Y120","27. Mar 2002","4053","16.0 Years"
"1519892963-3247","https://www.planespotters.net/airline/United-Airlines?p=13","N27015","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0015","18.0 Years"
"1519892976-3470","https://www.planespotters.net/airline/United-Airlines?p=8","N28457","Boeing 737-924(ER)(WL)","C20Y159","18. Sep 2012","0457","5.5 Years"
"1519892958-3133","https://www.planespotters.net/airline/United-Airlines?p=15","N13954","Boeing 787-9 Dreamliner","C48Y204","30. Mar 2015","0954","3.0 Years"
"1519892960-3198","https://www.planespotters.net/airline/United-Airlines?p=14","N2142U","Boeing 777-322(ER)","C60Y306","30. Jun 2017","2142","0.8 Years"
"1519892981-3609","https://www.planespotters.net/airline/United-Airlines?p=6","N37298","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0298","12.3 Years"
"1519892981-3608","https://www.planespotters.net/airline/United-Airlines?p=6","N37293","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0293","12.7 Years"
"1519892983-3672","https://www.planespotters.net/airline/United-Airlines?p=5","N26208","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0208","17.6 Years"
"1519892981-3624","https://www.planespotters.net/airline/United-Airlines?p=6","N76254","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0254","17.5 Years"
"1519892976-3516","https://www.planespotters.net/airline/United-Airlines?p=8","N39423","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0423","9.7 Years"
"1519892993-3834","https://www.planespotters.net/airline/United-Airlines?p=1","N4888U","Airbus A319-132","C8Y120","17. Oct 2017","4888","10.5 Years"
"1519892981-3593","https://www.planespotters.net/airline/United-Airlines?p=6","N36207","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0207","17.6 Years"
"1519892983-3650","https://www.planespotters.net/airline/United-Airlines?p=5","N14230","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0230","18.8 Years"
"1519892976-3497","https://www.planespotters.net/airline/United-Airlines?p=8","N37468","Boeing 737-924(ER)(WL)","C20Y159","21. Feb 2013","0468","5.1 Years"
"1519892976-3476","https://www.planespotters.net/airline/United-Airlines?p=8","N34460","Boeing 737-924(ER)(WL)","C20Y159","05. Nov 2012","0460","5.4 Years"
"1519892988-3762","https://www.planespotters.net/airline/United-Airlines?p=3","N456UA","Airbus A320-232","C12Y138","08. Dec 1999","4656","18.3 Years"
"1519892971-3386","https://www.planespotters.net/airline/United-Airlines?p=10","N69847","Boeing 737-924(ER)(WL)","C20Y159","24. Mar 2015","0847","3.0 Years"
"1519892971-3404","https://www.planespotters.net/airline/United-Airlines?p=10","N78438","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0438","8.7 Years"
"1519892966-3286","https://www.planespotters.net/airline/United-Airlines?p=12","N652UA","Boeing 767-322(ER)(WL)","C30Y184","30. Sep 1992","6452","25.5 Years"
"1519892985-3698","https://www.planespotters.net/airline/United-Airlines?p=4","N495UA","Airbus A320-232","C12Y138","06. Jan 2009
(30. Aug 2002)","4295","15.7 Years"
"1519892993-3866","https://www.planespotters.net/airline/United-Airlines?p=1","N832UA","Airbus A319-131","C8Y120","25. Sep 2000","4032","17.5 Years"
"1519892960-3192","https://www.planespotters.net/airline/United-Airlines?p=14","N798UA","Boeing 777-222(ER)","F8C40Y221","28. Feb 1998","2798","20.1 Years"
"1519892963-3215","https://www.planespotters.net/airline/United-Airlines?p=13","N69059","Boeing 767-424(ER)","C39Y203","01. Oct 2010","0059","16.1 Years"
"1519892966-3285","https://www.planespotters.net/airline/United-Airlines?p=12","N651UA","Boeing 767-322(ER)","F6C26Y151","14. Sep 1992","6451","25.5 Years"
"1519892966-3299","https://www.planespotters.net/airline/United-Airlines?p=12","N665UA","Boeing 767-322(ER)(WL)","C30Y184","27. Jul 1998","6665","19.6 Years"
"1519892976-3479","https://www.planespotters.net/airline/United-Airlines?p=8","N36447","Boeing 737-924(ER)(WL)","C20Y159","10. Feb 2012","0447","6.1 Years"
"1519892978-3563","https://www.planespotters.net/airline/United-Airlines?p=7","N79279","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0279","14.3 Years"
"1519892993-3843","https://www.planespotters.net/airline/United-Airlines?p=1","N809UA","Airbus A319-131","C8Y120","19. May 1998","4009","19.8 Years"
"1519892973-3468","https://www.planespotters.net/airline/United-Airlines?p=9","N68834","Boeing 737-924(ER)(WL)","C20Y159","22. Sep 2014","0834","3.5 Years"
"1519892958-3149","https://www.planespotters.net/airline/United-Airlines?p=15","N27965","Boeing 787-9 Dreamliner","C48Y204","23. Feb 2016","0965","2.1 Years"
"1519892985-3686","https://www.planespotters.net/airline/United-Airlines?p=4","N484UA","Airbus A320-232","C12Y138","06. Jan 2009
(15. Nov 2001)","4284","16.4 Years"
"1519892966-3278","https://www.planespotters.net/airline/United-Airlines?p=12","N642UA","Boeing 767-322(ER)","F6C26Y151","09. May 1991","6442","26.9 Years"
"1519892988-3764","https://www.planespotters.net/airline/United-Airlines?p=3","N458UA","Airbus A320-232","C12Y138","06. Jan 2009
(14. Feb 2000)","4258","18.1 Years"
"1519892971-3414","https://www.planespotters.net/airline/United-Airlines?p=10","N13138","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0138","18.3 Years"
"1519892963-3242","https://www.planespotters.net/airline/United-Airlines?p=13","N225UA","Boeing 777-222(ER)","F8C40Y221","12. Dec 2001","2025","16.3 Years"
