web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519893819-4727","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYX","Airbus A320-232(WL)","CY168","03. Jul 2014","null","3.7 Years"
"1519893821-4749","https://www.planespotters.net/airline/British-Airways?p=1","G-DBCD","Airbus A319-131","CY144","18. Jun 2012","null","13.1 Years"
"1519893819-4690","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUK","Airbus A320-232","CY168","20. Dec 2002","null","15.3 Years"
"1519893821-4795","https://www.planespotters.net/airline/British-Airways?p=1","G-EUUF","Airbus A320-232","CY168","29. Jul 2002","null","15.7 Years"
"1519893814-4595","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVZ","Boeing 747-436","F14C86W30Y145","31. Oct 1998","null","19.4 Years"
"1519893814-4610","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIG","Boeing 777-236(ER)","F14C48W40Y122","09. Apr 1997","null","20.9 Years"
"1519893811-4573","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBKL","Boeing 787-9 Dreamliner","F8C42W39Y127","20. Jul 2016","null","1.7 Years"
"1519893819-4737","https://www.planespotters.net/airline/British-Airways?p=2","G-GATS","Airbus A320-232","CY171","03. Sep 2015","null","16.3 Years"
"1519893819-4695","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUP","Airbus A320-232","CY168","27. Jun 2003","null","14.8 Years"
"1519893819-4697","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUS","Airbus A320-232","CY168","05. Dec 2007","null","10.4 Years"
"1519893811-4526","https://www.planespotters.net/airline/British-Airways?p=5","G-YMMJ","Boeing 777-236(ER)","F13C48W32Y127","08. Dec 2000","null","17.3 Years"
"1519893814-4604","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIA","Boeing 777-236(ER)","F14C48W40Y122","03. Jul 1997","null","21.4 Years"
"1519893821-4774","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPJ","Airbus A319-131","CY143","30. May 2000","null","17.9 Years"
"1519893821-4797","https://www.planespotters.net/airline/British-Airways?p=1","G-EUUH","Airbus A320-232","CY168","25. Oct 2002","null","15.5 Years"
"1519893821-4753","https://www.planespotters.net/airline/British-Airways?p=1","G-DBCH","Airbus A319-131","CY144","07. Jun 2012","null","12.0 Years"
"1519893814-4603","https://www.planespotters.net/airline/British-Airways?p=4","G-RAES","Boeing 777-236(ER)","F14C48W40Y122","10. Jun 1997","null","20.8 Years"
"1519893814-4597","https://www.planespotters.net/airline/British-Airways?p=4","G-BNWB","Boeing 767-336(ER)","CY259","08. Feb 1990","null","28.3 Years"
"1519893819-4735","https://www.planespotters.net/airline/British-Airways?p=2","G-GATP","Airbus A320-232","CY171","06. Aug 2015","null","15.8 Years"
"1519893821-4791","https://www.planespotters.net/airline/British-Airways?p=1","G-EUUB","Airbus A320-232","CY168","14. Feb 2002","null","16.2 Years"
"1519893821-4764","https://www.planespotters.net/airline/British-Airways?p=1","G-EUOH","Airbus A319-131","CY143","14. Dec 2001","null","16.4 Years"
"1519893814-4589","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVT","Boeing 747-436","F14C52W36Y235","20. Mar 1998","null","20.0 Years"
"1519893811-4579","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBKS","Boeing 787-9 Dreamliner","F8C42W39Y127","(On Order)","null",""
"1519893816-4660","https://www.planespotters.net/airline/British-Airways?p=3","G-XLEC","Airbus A380-841","F14C97W55Y303","17. Oct 2013","null","4.9 Years"
"1519893821-4757","https://www.planespotters.net/airline/British-Airways?p=1","G-EUOA","Airbus A319-131","CY132","15. Jun 2001","null","16.8 Years"
"1519893816-4641","https://www.planespotters.net/airline/British-Airways?p=3","G-EUXD","Airbus A321-231","CY205","28. Oct 2004","null","13.4 Years"
"1519893811-4530","https://www.planespotters.net/airline/British-Airways?p=5","G-YMMO","Boeing 777-236(ER)","F13C48W32Y127","17. Sep 2001","null","16.5 Years"
"1519893814-4619","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIR","Boeing 777-236(ER)","C40W24Y216","18. Mar 1999","null","19.0 Years"
"1519893821-4770","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPE","Airbus A319-131","CY143","27. Mar 2000","null","18.0 Years"
"1519893814-4605","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIB","Boeing 777-236(ER)","F14C48W40Y122","23. May 1997","null","21.2 Years"
"1519893819-4731","https://www.planespotters.net/airline/British-Airways?p=2","G-GATK","Airbus A320-232","CY171","07. Nov 2014","null","15.3 Years"
"1519893816-4647","https://www.planespotters.net/airline/British-Airways?p=3","G-EUXJ","Airbus A321-231","CY205","17. Apr 2007","null","10.9 Years"
"1519893814-4632","https://www.planespotters.net/airline/British-Airways?p=4","G-YMMF","Boeing 777-236(ER)","C48W24Y203","17. May 2000","null","17.8 Years"
"1519893811-4568","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBKG","Boeing 787-9 Dreamliner","F8C42W39Y127","29. Aug 2016","null","2.1 Years"
"1519893821-4777","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPM","Airbus A319-131","CY132","30. Jun 2000","null","17.7 Years"
"1519893821-4796","https://www.planespotters.net/airline/British-Airways?p=1","G-EUUG","Airbus A320-232","CY168","30. Aug 2002","null","15.7 Years"
"1519893814-4598","https://www.planespotters.net/airline/British-Airways?p=4","G-BNWX","Boeing 767-336(ER)","CY259","01. Mar 1994","null","24.1 Years"
"1519893816-4668","https://www.planespotters.net/airline/British-Airways?p=3","G-XLEK","Airbus A380-841","F14C97W55Y303","03. Feb 2016","null","2.5 Years"
"1519893814-4582","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVL","Boeing 747-436","F14C52W36Y235","28. Mar 1997","null","21.0 Years"
"1519893814-4611","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIH","Boeing 777-236(ER)","F14C48W40Y122","07. May 1997","null","20.9 Years"
"1519893819-4699","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUU","Airbus A320-232","CY168","07. Mar 2008","null","10.1 Years"
"1519893819-4704","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUZ","Airbus A320-232","CY168","21. Oct 2008","null","9.4 Years"
"1519893811-4543","https://www.planespotters.net/airline/British-Airways?p=5","G-STBE","Boeing 777-36N(ER)","F14C56W44Y183","09. Dec 2011","null","6.3 Years"
"1519893816-4673","https://www.planespotters.net/airline/British-Airways?p=3","G-BNLY","Boeing 747-436","F14C52W36Y235","10. Feb 1993","null","25.1 Years"
"1519893814-4622","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIU","Boeing 777-236(ER)","C40W24Y219","28. May 1999","null","18.8 Years"
"1519893814-4587","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVR","Boeing 747-436","F14C86W30Y145","02. Mar 1998","null","20.0 Years"
"1519893811-4538","https://www.planespotters.net/airline/British-Airways?p=5","G-ZZZC","Boeing 777-236","F17C48W24Y127","11. Nov 1995","null","22.5 Years"
"1519893819-4715","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYK","Airbus A320-232","CY168","18. Jan 2011","null","7.2 Years"
"1519893816-4663","https://www.planespotters.net/airline/British-Airways?p=3","G-XLEF","Airbus A380-841","F14C97W55Y303","14. May 2014","null","4.1 Years"
"1519893821-4752","https://www.planespotters.net/airline/British-Airways?p=1","G-DBCG","Airbus A319-131","CY144","11. Jul 2012","null","12.1 Years"
"1519893819-4742","https://www.planespotters.net/airline/British-Airways?p=2","G-MIDT","Airbus A320-232","CY168","30. Aug 2012","null","17.1 Years"
"1519893811-4545","https://www.planespotters.net/airline/British-Airways?p=5","G-STBG","Boeing 777-336(ER)","F14C56W44Y183","13. Sep 2013","null","4.5 Years"
"1519893819-4744","https://www.planespotters.net/airline/British-Airways?p=2","G-MIDY","Airbus A320-232","CY168","23. Aug 2012","null","18.8 Years"
"1519893814-4608","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIE","Boeing 777-236(ER)","F14C48W40Y122","27. Feb 1997","null","21.1 Years"
"1519893816-4636","https://www.planespotters.net/airline/British-Airways?p=3","G-TTOE","Airbus A320-232","CY168","17. Apr 2009","null","16.0 Years"
"1519893821-4799","https://www.planespotters.net/airline/British-Airways?p=1","G-EUUJ","Airbus A320-232","CY168","25. Nov 2002","null","15.4 Years"
"1519893819-4705","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYA","Airbus A320-232","CY168","24. Nov 2008","null","9.3 Years"
"1519893821-4780","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPP","Airbus A319-131","CY143","14. Aug 2000","null","17.6 Years"
"1519893816-4639","https://www.planespotters.net/airline/British-Airways?p=3","G-TTNC","Airbus A320-251N","","(On Order)","null",""
"1519893811-4556","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBJF","Boeing 787-8 Dreamliner","C35W25Y154","25. May 2014","null","3.8 Years"
"1519893816-4687","https://www.planespotters.net/airline/British-Airways?p=3","G-CIVG","Boeing 747-436","F14C86W30Y145","20. Apr 1995","null","22.9 Years"
"1519893814-4633","https://www.planespotters.net/airline/British-Airways?p=4","G-YMMG","Boeing 777-236(ER)","F13C48W32Y127","27. Sep 2000","null","17.5 Years"
"1519893814-4626","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIY","Boeing 777-236(ER)","F14C48W40Y122","22. Oct 1999","null","18.4 Years"
"1519893819-4725","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYV","Airbus A320-232(WL)","CY168","16. May 2014","null","3.9 Years"
"1519893816-4680","https://www.planespotters.net/airline/British-Airways?p=3","G-BYGG","Boeing 747-436","F14C86W30Y145","29. Apr 1999","null","18.9 Years"
"1519893814-4592","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVW","Boeing 747-436","F14C86W30Y145","15. May 1998","null","19.8 Years"
"1519893811-4525","https://www.planespotters.net/airline/British-Airways?p=5","G-YMMI","Boeing 777-236(ER)","F13C48W32Y127","02. Nov 2000","null","17.4 Years"
"1519893821-4773","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPH","Airbus A319-131","CY132","23. May 2000","null","17.9 Years"
"1519893819-4709","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYE","Airbus A320-232","CY168","05. Jun 2009","null","8.8 Years"
"1519893821-4760","https://www.planespotters.net/airline/British-Airways?p=1","G-EUOD","Airbus A319-131","CY132","16. Aug 2001","null","16.6 Years"
"1519893821-4755","https://www.planespotters.net/airline/British-Airways?p=1","G-DBCJ","Airbus A319-131","CY144","07. Aug 2012","null","11.2 Years"
"1519893819-4698","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUT","Airbus A320-232","CY168","12. Dec 2007","null","10.3 Years"
"1519893811-4542","https://www.planespotters.net/airline/British-Airways?p=5","G-STBD","Boeing 777-36N(ER)","F14C56W44Y183","15. Oct 2011","null","6.4 Years"
"1519893811-4550","https://www.planespotters.net/airline/British-Airways?p=5","G-STBL","Boeing 777-336(ER)","F14C56W44Y183","28. Jul 2014","null","3.7 Years"
"1519893816-4648","https://www.planespotters.net/airline/British-Airways?p=3","G-EUXK","Airbus A321-231","CY205","30. Aug 2007","null","10.6 Years"
"1519893811-4544","https://www.planespotters.net/airline/British-Airways?p=5","G-STBF","Boeing 777-336(ER)","F14C56W44Y183","21. Feb 2012","null","6.1 Years"
"1519893816-4640","https://www.planespotters.net/airline/British-Airways?p=3","G-EUXC","Airbus A321-231","CY205","15. Oct 2004","null","13.4 Years"
"1519893814-4584","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVN","Boeing 747-436","F14C52W36Y235","29. Sep 1997","null","20.5 Years"
"1519893816-4665","https://www.planespotters.net/airline/British-Airways?p=3","G-XLEH","Airbus A380-841","F14C97W55Y303","16. Oct 2014","null","3.8 Years"
"1519893814-4581","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVK","Boeing 747-436","F14C52W36Y235","28. Feb 1997","null","21.0 Years"
"1519893814-4583","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVM","Boeing 747-436","F14C52W36Y235","05. Jun 1997","null","20.8 Years"
"1519893821-4771","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPF","Airbus A319-131","CY132","30. Mar 2000","null","18.0 Years"
"1519893811-4553","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBJC","Boeing 787-8 Dreamliner","C35W25Y154","01. Sep 2013","null","4.8 Years"
"1519893816-4662","https://www.planespotters.net/airline/British-Airways?p=3","G-XLEE","Airbus A380-841","F14C97W55Y303","06. Mar 2014","null","4.4 Years"
"1519893814-4630","https://www.planespotters.net/airline/British-Airways?p=4","G-YMMD","Boeing 777-236(ER)","C48W24Y203","18. Feb 2000","null","18.1 Years"
"1519893819-4722","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYS","Airbus A320-232(WL)","CY168","30. Jan 2014","null","4.2 Years"
"1519893811-4552","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBJB","Boeing 787-8 Dreamliner","C35W25Y154","25. Jun 2013","null","4.9 Years"
"1519893821-4759","https://www.planespotters.net/airline/British-Airways?p=1","G-EUOC","Airbus A319-131","CY132","16. Jul 2001","null","16.7 Years"
"1519893816-4682","https://www.planespotters.net/airline/British-Airways?p=3","G-CIVB","Boeing 747-436","F14C52W36Y235","15. Feb 1994","null","24.1 Years"
"1519893811-4551","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBJA","Boeing 787-8 Dreamliner","C35W25Y154","28. Jun 2013","null","4.9 Years"
"1519893811-4567","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBKF","Boeing 787-9 Dreamliner","F8C42W39Y127","29. Jan 2016","null","2.1 Years"
"1519893821-4779","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPO","Airbus A319-131","CY132","01. Aug 2000","null","17.7 Years"
"1519893811-4574","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBKM","Boeing 787-9 Dreamliner","F8C42W39Y127","28. Jul 2016","null","1.6 Years"
"1519893821-4798","https://www.planespotters.net/airline/British-Airways?p=1","G-EUUI","Airbus A320-232","CY168","22. Nov 2002","null","15.5 Years"
"1519893821-4769","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPD","Airbus A319-131","CY143","10. Dec 1999","null","18.3 Years"
"1519893814-4617","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIO","Boeing 777-236(ER)","C40W24Y216","26. Jan 1999","null","19.1 Years"
"1519893814-4590","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVU","Boeing 747-436","F14C52W36Y235","24. Apr 1998","null","19.9 Years"
"1519893821-4762","https://www.planespotters.net/airline/British-Airways?p=1","G-EUOF","Airbus A319-131","CY143","23. Oct 2001","null","16.5 Years"
"1519893819-4710","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYF","Airbus A320-232","CY168","28. Jan 2010","null","8.1 Years"
"1519893821-4750","https://www.planespotters.net/airline/British-Airways?p=1","G-DBCE","Airbus A319-131","CY144","30. Jun 2012","null","13.0 Years"
"1519893811-4558","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBJH","Boeing 787-8 Dreamliner","C35W25Y154","15. Aug 2014","null","3.6 Years"
