web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894525-5859","https://www.planespotters.net/airline/China-Southern-Airlines?p=5","B-8367","Airbus A321-271N","","(On Order)","null","0.8 Years"
"1519894528-5889","https://www.planespotters.net/airline/China-Southern-Airlines?p=4","B-2418","Airbus A321-231","C12W24Y143","29. Jul 2005","null","12.6 Years"
"1519894535-6030","https://www.planespotters.net/airline/China-Southern-Airlines?p=1","B-6021","Airbus A319-133","C8Y120","19. Sep 2003","null","14.7 Years"
"1519894535-6068","https://www.planespotters.net/airline/China-Southern-Airlines?p=1","B-2367","Airbus A320-232","C8W24Y120","02. Oct 1998","null","19.5 Years"
"1519894532-5981","https://www.planespotters.net/airline/China-Southern-Airlines?p=2","B-6277","Airbus A320-232","C8W24Y120","06. Mar 2006","null","12.1 Years"
"1519894520-5762","https://www.planespotters.net/airline/China-Southern-Airlines?p=7","B-1412","Boeing 737-81B(WL)","C8W24Y132","18. Jul 2017","null","0.7 Years"
"1519894515-5629","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5420","Boeing 737-81B(WL)","C8W24Y132","23. Jun 2009","null","8.7 Years"
"1519894513-5555","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-5721","Boeing 737-81B(WL)","C8W24Y132","25. Mar 2013","null","5.0 Years"
"1519894515-5627","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5356","Boeing 737-81B","C8W24Y132","22. Jan 2008","null","10.2 Years"
"1519894520-5733","https://www.planespotters.net/airline/China-Southern-Airlines?p=7","B-5240","Boeing 737-71B(WL)","C8W24Y88","14. May 2007","null","10.8 Years"
"1519894523-5775","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-6531","Airbus A330-223","F4C24W48Y142","22. Jun 2011","null","6.8 Years"
"1519894523-5803","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-8359","Airbus A330-323","C12W24Y242","13. Apr 2016","null","2.0 Years"
"1519894530-5951","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-9916","Airbus A320-232","C8W24Y120","28. Jun 2013","null","4.7 Years"
"1519894532-5974","https://www.planespotters.net/airline/China-Southern-Airlines?p=2","B-6251","Airbus A320-214","C8W24Y120","13. Jul 2005","null","12.7 Years"
"1519894513-5558","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-5740","Boeing 737-81B(WL)","C8W24Y132","09. Apr 2013","null","4.9 Years"
"1519894525-5854","https://www.planespotters.net/airline/China-Southern-Airlines?p=5","B-8995","Airbus A321-211(WL)","C12W24Y143","22. Aug 2017","null","0.5 Years"
"1519894528-5871","https://www.planespotters.net/airline/China-Southern-Airlines?p=4","B-1830","Airbus A321-231","C12W24Y143","16. Apr 2014","null","3.9 Years"
"1519894520-5722","https://www.planespotters.net/airline/China-Southern-Airlines?p=7","B-2622","Boeing 737-71B(WL)","C8W24Y88","12. Nov 2004","null","13.3 Years"
"1519894515-5647","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5676","Boeing 737-81B(WL)","C8W24Y132","23. Aug 2012","null","5.6 Years"
"1519894515-5644","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5645","Boeing 737-81B(WL)","C8W24Y132","19. Jun 2012","null","5.7 Years"
"1519894528-5891","https://www.planespotters.net/airline/China-Southern-Airlines?p=4","B-6267","Airbus A321-231","C12W24Y143","26. Apr 2006","null","11.9 Years"
"1519894532-5997","https://www.planespotters.net/airline/China-Southern-Airlines?p=2","B-6583","Airbus A320-232","C8W24Y120","24. Aug 2009","null","8.6 Years"
"1519894523-5806","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-8362","Airbus A330-343","C28Y258","17. Oct 2017","null","0.5 Years"
"1519894510-5518","https://www.planespotters.net/airline/China-Southern-Airlines?p=11","B-2048","Boeing 777-31B(ER)","F4C34W44Y227","22. Jul 2014","null","3.7 Years"
"1519894535-6074","https://www.planespotters.net/airline/China-Southern-Airlines?p=1","B-2395","Airbus A320-232","C8W24Y120","23. Jul 1999","null","18.7 Years"
"1519894520-5712","https://www.planespotters.net/airline/China-Southern-Airlines?p=7","B-6140","Airbus A380-841","F8C70Y428","28. Feb 2013","null","5.4 Years"
"1519894530-5936","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-6976","Airbus A320-232","C8W24Y120","15. Mar 2013","null","5.0 Years"
"1519894532-6015","https://www.planespotters.net/airline/China-Southern-Airlines?p=2","B-6762","Airbus A320-232","C8W24Y120","16. Jul 2011","null","6.7 Years"
"1519894515-5626","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5340","Boeing 737-81B(WL)","C8W24Y132","11. Oct 2007","null","10.4 Years"
"1519894510-5515","https://www.planespotters.net/airline/China-Southern-Airlines?p=11","B-2008","Boeing 777-31B(ER)","F4C34W44Y227","21. Aug 2014","null","3.6 Years"
"1519894530-5940","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-8357","Airbus A320-214(WL)","C8W24Y120","31. Mar 2016","null","2.0 Years"
"1519894513-5583","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-7969","Boeing 737-81B(WL)","C8W24Y132","14. Jul 2016","null","1.7 Years"
"1519894528-5881","https://www.planespotters.net/airline/China-Southern-Airlines?p=4","B-2281","Airbus A321-231","C12W24Y143","Nov 2004","null","16.3 Years"
"1519894513-5569","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-5761","Boeing 737-81B(WL)","C8W24Y132","11. Jul 2013","null","4.7 Years"
"1519894523-5811","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-8870","Airbus A330-323","C30W48Y197","29. Mar 2017","null","1.1 Years"
"1519894530-5926","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-6895","Airbus A320-232","C8W24Y120","15. Jun 2012","null","5.8 Years"
"1519894535-6032","https://www.planespotters.net/airline/China-Southern-Airlines?p=1","B-6040","Airbus A319-132","C8Y120","25. May 2004","null","13.9 Years"
"1519894528-5913","https://www.planespotters.net/airline/China-Southern-Airlines?p=4","B-6398","Airbus A321-231","C12W24Y143","25. Mar 2009","null","9.0 Years"
"1519894515-5618","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5190","Boeing 737-81B(WL)","C8W24Y132","30. Mar 2007","null","11.0 Years"
"1519894532-6016","https://www.planespotters.net/airline/China-Southern-Airlines?p=2","B-6766","Airbus A320-232","C8W24Y120","17. Apr 2012","null","5.9 Years"
"1519894513-5595","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-2851","Boeing 757-28S","C8W23Y166","Mar 2004","null","19.9 Years"
