web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519892594-2449","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N180DN","Boeing 767-332(ER)(WL)","C26W29Y171","25. Apr 1992","180","25.9 Years"
"1519892612-2809","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N963AT","Boeing 717-2BD","C12W15Y83","22. Feb 2015","9522","16.8 Years"
"1519892624-3081","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N328NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3128","16.8 Years"
"1519892594-2437","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N173DZ","Boeing 767-332(ER)(WL)","C36W32Y143","02. Nov 1998","1703","19.4 Years"
"1519892599-2536","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N668DN","Boeing 757-232","C24W20Y136","26. Jun 1991","668","26.7 Years"
"1519892596-2503","https://www.planespotters.net/airline/Delta-Air-Lines?p=12","N583NW","Boeing 757-351(WL)","C24W26Y184","29. Oct 2008","5803","15.5 Years"
"1519892599-2548","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N670DN","Boeing 757-232","C24W20Y136","09. Jan 1992","670","26.2 Years"
"1519892624-3101","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N348NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3148","15.5 Years"
"1519892614-2896","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N943AT","Boeing 717-2BD","C12W15Y83","05. Sep 2015","9503","18.8 Years"
"1519892589-2342","https://www.planespotters.net/airline/Delta-Air-Lines?p=15","N936DL","McDonnell Douglas MD-88","C16W15Y118","28. Apr 1989","936","29.0 Years"
"1519892584-2245","https://www.planespotters.net/airline/Delta-Air-Lines?p=17","N938DN","McDonnell Douglas MD-90-30","C16W15Y129","27. Mar 2012","9238","22.5 Years"
"1519892614-2857","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N509DN","Airbus A350-941","C32W48Y226","(On Order)","3509",""
"1519892619-2962","https://www.planespotters.net/airline/Delta-Air-Lines?p=3","N369NW","Airbus A320-212","C12W18Y120","29. Oct 2008","3269","18.9 Years"
"1519892607-2711","https://www.planespotters.net/airline/Delta-Air-Lines?p=8","N394DA","Boeing 737-832(WL)","C16W18Y126","29. Jun 2000","3724","17.7 Years"
"1519892594-2451","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N182DN","Boeing 767-332(ER)(WL)","C36W32Y143","05. Nov 1992","182","25.4 Years"
"1519892622-3031","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N331NW","Airbus A320-211","C12W18Y120","29. Oct 2008","3231","26.0 Years"
"1519892594-2430","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N1612T","Boeing 767-332(ER)(WL)","C36W29Y143","26. May 2001","1612","16.8 Years"
"1519892602-2634","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N660DL","Boeing 757-232(WL)","C24W20Y136","22. Jun 1990","660","27.7 Years"
"1519892596-2506","https://www.planespotters.net/airline/Delta-Air-Lines?p=12","N586NW","Boeing 757-351(WL)","C24W26Y184","29. Oct 2008","5806","15.3 Years"
"1519892584-2260","https://www.planespotters.net/airline/Delta-Air-Lines?p=17","N953DN","McDonnell Douglas MD-90-30","C16W15Y129","26. Jan 2011","9253","21.8 Years"
"1519892591-2426","https://www.planespotters.net/airline/Delta-Air-Lines?p=14","N914DL","McDonnell Douglas MD-88","C16W15Y118","25. Feb 1988","914","30.2 Years"
"1519892586-2304","https://www.planespotters.net/airline/Delta-Air-Lines?p=16","N906DA","McDonnell Douglas MD-90-30","C16W15Y129","22. Jul 1995","9206","22.9 Years"
"1519892584-2253","https://www.planespotters.net/airline/Delta-Air-Lines?p=17","N946DN","McDonnell Douglas MD-90-30","C16W15Y129","23. Oct 2012","9246","22.3 Years"
"1519892602-2620","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N553NW","Boeing 757-251(WL)","C20W29Y150","29. Oct 2008","5653","16.5 Years"
"1519892609-2771","https://www.planespotters.net/airline/Delta-Air-Lines?p=7","N3749D","Boeing 737-832(WL)","C16W18Y126","25. Jun 2001","3749","16.8 Years"
"1519892607-2728","https://www.planespotters.net/airline/Delta-Air-Lines?p=8","N809DN","Boeing 737-932(ER)(WL)","C20W21Y139","04. Dec 2013","3809","4.3 Years"
"1519892586-2311","https://www.planespotters.net/airline/Delta-Air-Lines?p=16","N913DN","McDonnell Douglas MD-90-30","C16W15Y129","21. Oct 1996","9213","21.5 Years"
"1519892596-2486","https://www.planespotters.net/airline/Delta-Air-Lines?p=12","N711ZX","Boeing 757-231(WL)","C16W44Y108","17. Jan 2008","6814","20.8 Years"
"1519892589-2375","https://www.planespotters.net/airline/Delta-Air-Lines?p=15","N970DL","McDonnell Douglas MD-88","C16W15Y118","26. Jan 1991","970","27.3 Years"
"1519892599-2552","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N6713Y","Boeing 757-232(WL)","C20W29Y150","01. May 2006
(31. Oct 2000)","6713","17.4 Years"
"1519892586-2284","https://www.planespotters.net/airline/Delta-Air-Lines?p=16","N985DL","McDonnell Douglas MD-88","C16W15Y118","28. Sep 1991","985","26.6 Years"
"1519892596-2511","https://www.planespotters.net/airline/Delta-Air-Lines?p=12","N591NW","Boeing 757-351(WL)","C24W26Y184","29. Oct 2008","5811","14.9 Years"
"1519892591-2417","https://www.planespotters.net/airline/Delta-Air-Lines?p=14","N909DE","McDonnell Douglas MD-88","C16W15Y118","22. Nov 1992","9009","25.4 Years"
"1519892614-2890","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N936AT","Boeing 717-231","C12W15Y83","16. Nov 2015","9563","18.2 Years"
"1519892599-2570","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N685DA","Boeing 757-232(WL)","C20W29Y150","01. May 2006
(31. Mar 1995)","685","23.0 Years"
"1519892609-2793","https://www.planespotters.net/airline/Delta-Air-Lines?p=7","N3769L","Boeing 737-832(WL)","C16W18Y126","31. Jan 2002","3769","16.1 Years"
"1519892619-2985","https://www.planespotters.net/airline/Delta-Air-Lines?p=3","N314DN","Airbus A321-211(WL)","C20W29Y143","02. Dec 2016","3014","1.3 Years"
"1519892624-3103","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N351NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3151","15.5 Years"
"1519892624-3104","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N352NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3152","15.5 Years"
"1519892624-3076","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N323NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3123","17.0 Years"
"1519892614-2860","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N603AT","Boeing 717-22A","C12W15Y83","05. Sep 2014","9594","16.7 Years"
"1519892612-2817","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N971AT","Boeing 717-2BD","C12W15Y83","10. Apr 2015","9533","16.4 Years"
"1519892617-2950","https://www.planespotters.net/airline/Delta-Air-Lines?p=4","N827NW","Airbus A330-302","C34W32Y227","27. Apr 2016","3327","1.9 Years"
"1519892586-2274","https://www.planespotters.net/airline/Delta-Air-Lines?p=16","N975DL","McDonnell Douglas MD-88","C16W15Y118","24. Mar 1991","975","27.1 Years"
"1519892617-2935","https://www.planespotters.net/airline/Delta-Air-Lines?p=4","N812NW","Airbus A330-323","C34W32Y227","29. Oct 2008","3312","11.4 Years"
"1519892594-2447","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N178DZ","Boeing 767-332(ER)(WL)","C36W32Y143","23. May 2000","1708","17.8 Years"
"1519892602-2633","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N659DL","Boeing 757-232(WL)","C24W20Y136","25. Jun 1990","659","27.7 Years"
"1519892596-2523","https://www.planespotters.net/airline/Delta-Air-Lines?p=12","N154DL","Boeing 767-3P6(ER)(WL)","C26W29Y171","30. Apr 1997","1504","26.5 Years"
"1519892604-2669","https://www.planespotters.net/airline/Delta-Air-Lines?p=9","N856DN","Boeing 737-932(ER)(WL)","C20W21Y139","30. Mar 2016","3856","2.0 Years"
"1519892609-2798","https://www.planespotters.net/airline/Delta-Air-Lines?p=7","N3773D","Boeing 737-832(WL)","C16W18Y126","22. Jul 2010","3773","7.7 Years"
"1519892594-2440","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N175DN","Boeing 767-332(ER)(WL)","C36W32Y143","26. Jul 1990","175","27.7 Years"
"1519892622-3028","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N328NW","Airbus A320-211","C12W18Y120","29. Oct 2008","3228","26.1 Years"
"1519892624-3100","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N347NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3147","15.6 Years"
"1519892596-2482","https://www.planespotters.net/airline/Delta-Air-Lines?p=12","N706TW","Boeing 757-2Q8(WL)","C16W44Y108","14. Aug 2007","6804","21.1 Years"
"1519892609-2794","https://www.planespotters.net/airline/Delta-Air-Lines?p=7","N376DA","Boeing 737-832(WL)","C16W18Y126","14. Jan 1999","3706","19.2 Years"
"1519892622-3035","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N335NW","Airbus A320-212","C16W18Y126","29. Oct 2008","3235","25.8 Years"
"1519892599-2576","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N692DL","Boeing 757-232(WL)","C20W29Y150","04. Sep 1998","692","19.5 Years"
"1519892591-2379","https://www.planespotters.net/airline/Delta-Air-Lines?p=14","N840MH","Boeing 767-432(ER)","C40W28Y178","23. May 2001","1816","17.0 Years"
"1519892609-2789","https://www.planespotters.net/airline/Delta-Air-Lines?p=7","N3765","Boeing 737-832(WL)","C16W18Y126","21. Dec 2001","3765","16.3 Years"
"1519892617-2926","https://www.planespotters.net/airline/Delta-Air-Lines?p=4","N803NW","Airbus A330-323","C34W32Y227","29. Oct 2008","3303","14.5 Years"
"1519892599-2573","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N688DL","Boeing 757-232(WL)","C20W29Y150","21. May 1998","688","19.8 Years"
"1519892599-2586","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N704X","Boeing 757-2Q8(WL)","C16W44Y108","14. Sep 2007","6803","21.1 Years"
"1519892612-2830","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N987AT","Boeing 717-231","C12W15Y83","23. Oct 2014","9583","16.8 Years"
"1519892612-2827","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N983AT","Boeing 717-2BD","C12W15Y83","23. Apr 2015","9560","12.3 Years"
"1519892619-2995","https://www.planespotters.net/airline/Delta-Air-Lines?p=3","N324DX","Airbus A321-211(WL)","C20W29Y143","17. Jul 2017","3024","0.6 Years"
"1519892604-2658","https://www.planespotters.net/airline/Delta-Air-Lines?p=9","N845DN","Boeing 737-932(ER)(WL)","C20W21Y139","27. Aug 2015","3845","2.5 Years"
"1519892602-2609","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N542US","Boeing 757-251(WL)","C20W29Y150","29. Oct 2008","5642","21.8 Years"
"1519892614-2891","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N937AT","Boeing 717-231","C12W15Y83","22. Nov 2014","9586","16.6 Years"
"1519892602-2619","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N552NW","Boeing 757-251(WL)","C20W29Y150","29. Oct 2008","5652","16.6 Years"
"1519892586-2281","https://www.planespotters.net/airline/Delta-Air-Lines?p=16","N982DL","McDonnell Douglas MD-88","C16W15Y118","22. Jun 1991","982","26.9 Years"
"1519892612-2849","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N305DQ","Boeing 737-732(WL)","C12W18Y94","30. Dec 2008","3605","9.3 Years"
"1519892589-2330","https://www.planespotters.net/airline/Delta-Air-Lines?p=15","N920DE","McDonnell Douglas MD-88","C16W15Y118","08. Dec 1993","9020","24.4 Years"
"1519892596-2488","https://www.planespotters.net/airline/Delta-Air-Lines?p=12","N713TW","Boeing 757-2Q8(WL)","C16W44Y108","15. Nov 2007","6809","20.7 Years"
"1519892602-2608","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N541US","Boeing 757-251(WL)","C20W29Y150","29. Oct 2008","5641","21.9 Years"
"1519892604-2643","https://www.planespotters.net/airline/Delta-Air-Lines?p=9","N830DN","Boeing 737-932(ER)(WL)","C20W21Y139","21. Nov 2014","3830","3.3 Years"
"1519892614-2864","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N891AT","Boeing 717-2BD","C12W15Y83","22. Dec 2013","9551","13.9 Years"
"1519892607-2701","https://www.planespotters.net/airline/Delta-Air-Lines?p=8","N384DA","Boeing 737-832(WL)","C16W18Y126","22. Nov 1999","3714","18.4 Years"
"1519892614-2900","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N947AT","Boeing 717-2BD","C12W15Y83","23. Oct 2015","9507","18.6 Years"
"1519892607-2714","https://www.planespotters.net/airline/Delta-Air-Lines?p=8","N397DA","Boeing 737-832(WL)","C16W18Y126","24. Aug 2000","3727","17.6 Years"
"1519892617-2940","https://www.planespotters.net/airline/Delta-Air-Lines?p=4","N817NW","Airbus A330-323","C34W32Y227","29. Oct 2008","3317","10.9 Years"
"1519892617-2937","https://www.planespotters.net/airline/Delta-Air-Lines?p=4","N814NW","Airbus A330-323","C34W32Y227","29. Oct 2008","3314","11.3 Years"
"1519892622-3054","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N355NW","Airbus A320-212","C12W18Y120","29. Oct 2008","3255","20.0 Years"
"1519892602-2626","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N649DL","Boeing 757-232","F72","01. May 2006
(25. May 1989)","649","28.8 Years"
"1519892609-2784","https://www.planespotters.net/airline/Delta-Air-Lines?p=7","N3760C","Boeing 737-832(WL)","C16W18Y126","21. Dec 2001","3760","16.5 Years"
"1519892591-2422","https://www.planespotters.net/airline/Delta-Air-Lines?p=14","N912DE","McDonnell Douglas MD-88","C16W15Y118","13. Jan 1993","9012","25.3 Years"
"1519892619-3005","https://www.planespotters.net/airline/Delta-Air-Lines?p=3","N334DN","Airbus A321-211(WL)","C20W29Y143","22. Dec 2017","3034","0.2 Years"
"1519892589-2335","https://www.planespotters.net/airline/Delta-Air-Lines?p=15","N926DL","McDonnell Douglas MD-88","C16W15Y118","28. Oct 1988","926","29.5 Years"
"1519892596-2513","https://www.planespotters.net/airline/Delta-Air-Lines?p=12","N593NW","Boeing 757-351(WL)","C24W26Y184","29. Oct 2008","5813","14.7 Years"
"1519892599-2550","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N6711M","Boeing 757-232(WL)","C20W29Y150","01. May 2006
(28. Sep 2000)","6711","17.5 Years"
"1519892604-2686","https://www.planespotters.net/airline/Delta-Air-Lines?p=9","N873DN","Boeing 737-932(ER)(WL)","C20W21Y139","27. Feb 2017","3873","1.0 Years"
"1519892624-3073","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N320NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3120","17.3 Years"
"1519892602-2594","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N887DN","Boeing 737-932(ER)(WL)","C20W21Y139","16. Nov 2017","3887","0.3 Years"
"1519892591-2402","https://www.planespotters.net/airline/Delta-Air-Lines?p=14","N867DA","Boeing 777-232(ER)","C37W36Y218","15. Mar 2002","7008","16.1 Years"
"1519892624-3097","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N344NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3144","15.7 Years"
"1519892594-2455","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N186DN","Boeing 767-332(ER)(WL)","C36W32Y143","07. Jul 1995","186","22.7 Years"
"1519892619-2990","https://www.planespotters.net/airline/Delta-Air-Lines?p=3","N319DN","Airbus A321-211(WL)","C20W29Y143","13. Apr 2017","3019","0.9 Years"
"1519892622-3050","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N351NW","Airbus A320-212","C12W18Y120","29. Oct 2008","3251","20.2 Years"
"1519892612-2839","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N993AT","Boeing 717-2BD","C12W15Y83","27. Feb 2015","9538","15.8 Years"
"1519892612-2844","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N998AT","Boeing 717-2BD","C12W15Y83","27. Feb 2014","9547","15.5 Years"
"1519892607-2709","https://www.planespotters.net/airline/Delta-Air-Lines?p=8","N392DA","Boeing 737-832(WL)","C16W18Y126","30. May 2000","3722","17.8 Years"
"1519892602-2611","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N544US","Boeing 757-251(WL)","C20W29Y150","29. Oct 2008","5644","21.8 Years"
"1519892589-2368","https://www.planespotters.net/airline/Delta-Air-Lines?p=15","N963DL","McDonnell Douglas MD-88","C16W15Y118","28. Jun 1990","963","27.9 Years"
"1519892594-2462","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N193DN","Boeing 767-332(ER)(WL)","C26W29Y171","21. Aug 1997","193","20.6 Years"
"1519892599-2571","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N686DA","Boeing 757-232(WL)","C20W29Y150","20. Sep 1995","686","22.5 Years"
"1519892594-2432","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N169DZ","Boeing 767-332(ER)(WL)","C36W32Y143","18. Jun 1998","1601","19.7 Years"
"1519892612-2851","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N307DQ","Boeing 737-732(WL)","C12W18Y94","22. Jan 2009","3607","9.2 Years"
"1519892614-2883","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N928AT","Boeing 717-231","C12W15Y83","20. Mar 2015","9571","17.5 Years"
"1519892604-2681","https://www.planespotters.net/airline/Delta-Air-Lines?p=9","N868DN","Boeing 737-932(ER)(WL)","C20W21Y139","29. Nov 2016","3868","1.3 Years"
"1519892594-2477","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N832MH","Boeing 767-432(ER)","C40W28Y178","26. Sep 2000","1808","17.5 Years"
"1519892591-2405","https://www.planespotters.net/airline/Delta-Air-Lines?p=14","N902DE","McDonnell Douglas MD-88","C16W15Y118","08. Apr 1992","9002","26.1 Years"
"1519892589-2338","https://www.planespotters.net/airline/Delta-Air-Lines?p=15","N932DL","McDonnell Douglas MD-88","C16W15Y118","24. Mar 1989","932","29.1 Years"
"1519892619-2992","https://www.planespotters.net/airline/Delta-Air-Lines?p=3","N321DH","Airbus A321-211(WL)","C20W29Y143","12. Jun 2017","3021","0.8 Years"
"1519892589-2334","https://www.planespotters.net/airline/Delta-Air-Lines?p=15","N924DL","McDonnell Douglas MD-88","C16W15Y118","27. Jul 1988","924","29.8 Years"
"1519892624-3075","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N322NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3122","17.1 Years"
"1519892591-2414","https://www.planespotters.net/airline/Delta-Air-Lines?p=14","N907DL","McDonnell Douglas MD-88","C16W15Y118","21. May 1987","907","31.0 Years"
"1519892612-2811","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N965AT","Boeing 717-2BD","C12W15Y83","31. May 2015","9524","16.7 Years"
"1519892622-3037","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N337NW","Airbus A320-212","C12W18Y120","29. Oct 2008","3237","25.5 Years"
"1519892622-3021","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N321US","Airbus A320-211","C12W18Y120","29. Oct 2008","3221","26.4 Years"
"1519892599-2544","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N6706Q","Boeing 757-232(WL)","C20W29Y150","01. May 2006
(03. May 2000)","6706","18.0 Years"
"1519892624-3079","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N326NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3126","16.8 Years"
"1519892612-2835","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N989DN","Boeing 717-23S","C12W15Y83","24. Nov 2015","9589","17.0 Years"
"1519892624-3095","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N342NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3142","15.8 Years"
"1519892599-2582","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N698DL","Boeing 757-232","C20W29Y150","01. May 2006
(31. Aug 1999)","698","18.6 Years"
"1519892602-2613","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N546US","Boeing 757-251(WL)","C20W29Y150","29. Oct 2008","5646","21.8 Years"
"1519892602-2593","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N886DN","Boeing 737-932(ER)(WL)","C20W21Y139","08. Nov 2017","3886","0.4 Years"
"1519892602-2595","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N888DU","Boeing 737-932(ER)(WL)","C20W21Y139","13. Dec 2017","3888","0.2 Years"
"1519892614-2861","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N607AT","Boeing 717-231","C12W15Y83","21. Dec 2014","9569","17.7 Years"
"1519892622-3064","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N365NW","Airbus A320-212","C12W18Y120","29. Oct 2008","3265","19.1 Years"
"1519892617-2946","https://www.planespotters.net/airline/Delta-Air-Lines?p=4","N823NW","Airbus A330-302","C34W32Y227","25. Aug 2015","3323","3.1 Years"
"1519892607-2733","https://www.planespotters.net/airline/Delta-Air-Lines?p=8","N814DN","Boeing 737-932(ER)(WL)","C20W21Y139","16. Jan 2014","3814","4.2 Years"
"1519892589-2352","https://www.planespotters.net/airline/Delta-Air-Lines?p=15","N947DL","McDonnell Douglas MD-88","C16W15Y118","21. Dec 1989","947","28.4 Years"
"1519892619-2991","https://www.planespotters.net/airline/Delta-Air-Lines?p=3","N320DN","Airbus A321-211(WL)","C20W29Y143","18. May 2017","3020","0.8 Years"
"1519892624-3116","https://www.planespotters.net/airline/Delta-Air-Lines?p=1","N365NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3165","14.6 Years"
"1519892607-2738","https://www.planespotters.net/airline/Delta-Air-Lines?p=8","N819DN","Boeing 737-932(ER)(WL)","C20W21Y139","25. Apr 2014","3819","3.9 Years"
"1519892599-2579","https://www.planespotters.net/airline/Delta-Air-Lines?p=11","N695DL","Boeing 757-232(WL)","C20W29Y150","01. May 2006
(11. Dec 1998)","695","19.3 Years"
"1519892584-2241","https://www.planespotters.net/airline/Delta-Air-Lines?p=17","N934DN","McDonnell Douglas MD-90-30","C16W15Y129","25. Jul 2011","9234","21.3 Years"
"1519892594-2479","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N834MH","Boeing 767-432(ER)","C40W28Y178","06. Nov 2000","1810","17.4 Years"
"1519892591-2388","https://www.planespotters.net/airline/Delta-Air-Lines?p=14","N704DK","Boeing 777-232(LR)","C37W36Y218","31. Mar 2009","7104","9.0 Years"
"1519892622-3029","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N329NW","Airbus A320-211","C12W18Y120","29. Oct 2008","3229","26.0 Years"
"1519892619-3009","https://www.planespotters.net/airline/Delta-Air-Lines?p=3","N338DN","Airbus A321-211(WL)","C20W29Y143","14. Feb 2018","3038","0.1 Years"
"1519892612-2833","https://www.planespotters.net/airline/Delta-Air-Lines?p=6","N988DN","Boeing 717-23S","C12W15Y83","12. Nov 2015","9588","17.3 Years"
"1519892586-2319","https://www.planespotters.net/airline/Delta-Air-Lines?p=16","N921DN","McDonnell Douglas MD-90-30","C16W15Y129","09. Feb 2010","9221","20.5 Years"
"1519892604-2679","https://www.planespotters.net/airline/Delta-Air-Lines?p=9","N866DN","Boeing 737-932(ER)(WL)","C20W21Y139","06. Oct 2016","3866","1.4 Years"
"1519892619-3010","https://www.planespotters.net/airline/Delta-Air-Lines?p=3","N339DN","Airbus A321-211(WL)","C20W29Y143","(On Order)","3039","0.1 Years"
"1519892614-2881","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N926AT","Boeing 717-231","C12W15Y83","30. Apr 2014","9573","17.4 Years"
"1519892609-2775","https://www.planespotters.net/airline/Delta-Air-Lines?p=7","N3752","Boeing 737-832(WL)","C16W18Y126","20. Jul 2001","3752","16.7 Years"
"1519892594-2446","https://www.planespotters.net/airline/Delta-Air-Lines?p=13","N178DN","Boeing 767-332(ER)(WL)","C36W32Y143","05. Apr 1991","178","27.2 Years"
"1519892589-2348","https://www.planespotters.net/airline/Delta-Air-Lines?p=15","N943DL","McDonnell Douglas MD-88","C16W15Y118","02. Aug 1989","943","28.7 Years"
"1519892622-3063","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N364NW","Airbus A320-212","C12W18Y120","29. Oct 2008","3264","19.1 Years"
"1519892604-2690","https://www.planespotters.net/airline/Delta-Air-Lines?p=9","N877DN","Boeing 737-932(ER)(WL)","C20W21Y139","26. Apr 2017","3877","0.9 Years"
"1519892604-2680","https://www.planespotters.net/airline/Delta-Air-Lines?p=9","N867DN","Boeing 737-932(ER)(WL)","C20W21Y139","02. Nov 2016","3867","1.4 Years"
"1519892604-2665","https://www.planespotters.net/airline/Delta-Air-Lines?p=9","N852DN","Boeing 737-932(ER)(WL)","C20W21Y139","25. Jan 2016","3852","2.1 Years"
"1519892622-3012","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N368NB","Airbus A319-114","C12W18Y96","29. Oct 2008","3168","14.5 Years"
"1519892622-3025","https://www.planespotters.net/airline/Delta-Air-Lines?p=2","N325US","Airbus A320-211","C12W18Y120","29. Oct 2008","3225","26.3 Years"
"1519892596-2518","https://www.planespotters.net/airline/Delta-Air-Lines?p=12","N1201P","Boeing 767-332(ER)(WL)","C36W32Y143","17. Apr 1998","1201","19.9 Years"
"1519892602-2588","https://www.planespotters.net/airline/Delta-Air-Lines?p=10","N881DN","Boeing 737-932(ER)(WL)","C20W21Y139","10. Jul 2017","3881","0.7 Years"
"1519892614-2865","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N892AT","Boeing 717-2BD","C12W15Y83","27. Jan 2014","9552","13.7 Years"
"1519892589-2373","https://www.planespotters.net/airline/Delta-Air-Lines?p=15","N968DL","McDonnell Douglas MD-88","C16W15Y118","18. Jan 1991","968","27.3 Years"
"1519892619-2969","https://www.planespotters.net/airline/Delta-Air-Lines?p=3","N376NW","Airbus A320-212","C12W18Y120","29. Oct 2008","3276","15.8 Years"
"1519892584-2250","https://www.planespotters.net/airline/Delta-Air-Lines?p=17","N943DN","McDonnell Douglas MD-90-30","C16W15Y129","21. Aug 2012","9243","20.4 Years"
"1519892596-2531","https://www.planespotters.net/airline/Delta-Air-Lines?p=12","N1607B","Boeing 767-332(ER)(WL)","C36W29Y143","21. Apr 2000","1607","18.0 Years"
"1519892584-2262","https://www.planespotters.net/airline/Delta-Air-Lines?p=17","N955DN","McDonnell Douglas MD-90-30","C16W15Y129","02. Jun 2011","9255","21.6 Years"
"1519892614-2879","https://www.planespotters.net/airline/Delta-Air-Lines?p=5","N924AT","Boeing 717-231","C12W15Y83","22. May 2014","9575","17.2 Years"
"1519892607-2695","https://www.planespotters.net/airline/Delta-Air-Lines?p=8","N378DA","Boeing 737-832(WL)","C16W18Y126","13. Aug 1999","3708","18.6 Years"
"1519892604-2667","https://www.planespotters.net/airline/Delta-Air-Lines?p=9","N854DN","Boeing 737-932(ER)(WL)","C20W21Y139","26. Feb 2016","3854","2.0 Years"
"1519892607-2705","https://www.planespotters.net/airline/Delta-Air-Lines?p=8","N388DA","Boeing 737-832(WL)","C16W18Y126","01. Feb 2000","3718","18.2 Years"
