web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519893961-5040","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIBH","Airbus A319-112","CY138","30. Jul 2012","null","5.6 Years"
"1519893953-4894","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISP","Airbus A321-231","CY205","01. Apr 2009","null","8.9 Years"
"1519893948-4814","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABYA","Boeing 747-830","F8C80W32Y244","25. Apr 2012","null","6.1 Years"
"1519893958-5012","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZA","Airbus A320-214","CY168","18. Nov 2009","null","8.3 Years"
"1519893953-4887","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISH","Airbus A321-231","CY205","10. Oct 2007","null","10.4 Years"
"1519893958-5022","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZM","Airbus A320-214","CY168","18. Jul 2012","null","5.7 Years"
"1519893953-4886","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISG","Airbus A321-231","CY205","18. Jul 2000","null","17.7 Years"
"1519893948-4803","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABVM","Boeing 747-430","C67W32Y272","07. Feb 1998","null","20.1 Years"
"1519893961-5052","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILL","Airbus A319-114","CY138","28. Jun 2009
(13. Jun 1997)","null","20.8 Years"
"1519893951-4849","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHL","Airbus A340-642","F8C44W32Y213","28. May 2004","null","13.8 Years"
"1519893961-5042","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIBJ","Airbus A319-112","CY138","26. Sep 2012","null","5.4 Years"
"1519893951-4867","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIXH","Airbus A350-941","C48W21Y224","15. Feb 2018","null","0.1 Years"
"1519893956-4944","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRE","Airbus A321-131","CY205","14. Apr 1994","null","24.0 Years"
"1519893953-4905","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKC","Airbus A330-343","C42W28Y185","31. Mar 2004","null","14.1 Years"
"1519893956-4947","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRK","Airbus A321-131","CY205","19. Jul 1994","null","23.7 Years"
"1519893948-4806","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABVR","Boeing 747-430","C67W32Y272","13. Mar 1997","null","21.0 Years"
"1519893958-5007","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUX","Airbus A320-214(WL)","CY180","30. Aug 2016","null","1.6 Years"
"1519893956-4934","https://www.planespotters.net/airline/Lufthansa?p=3","D-AINE","Airbus A320-271N","CY180","29. Dec 2016","null","1.2 Years"
"1519893951-4859","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHZ","Airbus A340-642","F8C44W32Y213","06. May 2009","null","8.9 Years"
"1519893958-5009","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUZ","Airbus A320-214(WL)","CY180","10. Apr 2017","null","0.9 Years"
"1519893956-4950","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRN","Airbus A321-131","CY205","01. Dec 1995","null","22.4 Years"
"1519893956-4982","https://www.planespotters.net/airline/Lufthansa?p=3","D-AISB","Airbus A321-231","CY205","17. Sep 1999","null","18.5 Years"
"1519893951-4833","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIGT","Airbus A340-313","F8C48Y165","20. Dec 1999","null","18.3 Years"
"1519893951-4850","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHN","Airbus A340-642","F8C44W32Y213","27. Sep 2006","null","11.5 Years"
"1519893956-4973","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDN","Airbus A321-231","CY205","27. Dec 2011","null","6.2 Years"
"1519893951-4836","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIGW","Airbus A340-313","C18W19Y261","10. Mar 2000","null","18.1 Years"
"1519893948-4830","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABYS","Boeing 747-830","F8C80W32Y244","19. Feb 2015","null","3.1 Years"
"1519893958-4985","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUB","Airbus A320-214(WL)","CY168","10. Feb 2014","null","4.1 Years"
"1519893961-5075","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPS","Airbus A320-211","CY168","12. Sep 1990","null","27.7 Years"
"1519893951-4870","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIMA","Airbus A380-841","F8C78W52Y371","19. May 2010","null","8.4 Years"
"1519893956-4970","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDK","Airbus A321-231","CY205","23. Aug 2011","null","6.6 Years"
"1519893961-5047","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILE","Airbus A319-114","CY138","22. Nov 1996","null","21.3 Years"
"1519893958-4993","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUJ","Airbus A320-214(WL)","CY168","13. Oct 2014","null","3.4 Years"
"1519893961-5046","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILD","Airbus A319-114","CY138","22. Oct 1996","null","21.4 Years"
"1519893953-4906","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKD","Airbus A330-343","F8C48Y165","12. Oct 2004","null","13.5 Years"
"1519893953-4910","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKH","Airbus A330-343","F8C48Y165","11. Feb 2005","null","13.1 Years"
"1519893961-5062","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILY","Airbus A319-114","CY138","01. Sep 1998","null","19.6 Years"
"1519893961-5048","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILF","Airbus A319-114","CY138","07. Jul 2011
(10. Dec 1996)","null","21.3 Years"
"1519893951-4844","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHE","Airbus A340-642","F8C44W32Y213","16. Jan 2004","null","14.3 Years"
"1519893958-5005","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUV","Airbus A320-214(WL)","CY180","13. Jun 2016","null","1.7 Years"
"1519893956-4964","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDE","Airbus A321-231","CY205","17. Feb 2011","null","7.0 Years"
"1519893956-4948","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRL","Airbus A321-131","CY205","20. Sep 1994","null","23.6 Years"
"1519893956-4968","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDI","Airbus A321-231","CY205","22. Jun 2011","null","6.7 Years"
"1519893953-4928","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIGM","Airbus A340-313","F8C36Y197","28. Jan 1997","null","21.2 Years"
"1519893956-4971","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDL","Airbus A321-231","CY205","21. Nov 2011","null","6.3 Years"
"1519893961-5059","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILU","Airbus A319-114","CY138","12. Nov 1997","null","20.4 Years"
"1519893958-5032","https://www.planespotters.net/airline/Lufthansa?p=2","D-AINC","Airbus A320-271N","CY180","12. Aug 2016","null","1.8 Years"
"1519893961-5044","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILB","Airbus A319-114","CY138","19. Aug 1996","null","21.6 Years"
"1519893951-4871","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIMB","Airbus A380-841","F8C78W52Y371","16. Jul 2010","null","8.1 Years"
"1519893948-4805","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABVP","Boeing 747-430","C67W32Y272","25. Feb 1997","null","21.1 Years"
"1519893956-4954","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRS","Airbus A321-131","CY205","28. Apr 1996","null","21.9 Years"
"1519893956-4937","https://www.planespotters.net/airline/Lufthansa?p=3","D-AINH","Airbus A320-271N","CY180","30. Aug 2017","null","0.6 Years"
"1519893951-4847","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHI","Airbus A340-642","F8C44W32Y213","27. Apr 2004","null","14.1 Years"
"1519893961-5036","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIBD","Airbus A319-112","CY132","06. Oct 2010","null","7.4 Years"
"1519893958-5030","https://www.planespotters.net/airline/Lufthansa?p=2","D-AINA","Airbus A320-271N","CY180","20. Jan 2016","null","2.2 Years"
"1519893961-5072","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPM","Airbus A320-211","CY168","29. Mar 1990","null","28.1 Years"
"1519893956-4956","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRU","Airbus A321-131","CY205","03. Jul 1997","null","20.7 Years"
"1519893953-4900","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISW","Airbus A321-231","CY205","21. Oct 2009","null","8.4 Years"
"1519893961-5038","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIBF","Airbus A319-112","CY138","15. Aug 2011","null","6.6 Years"
"1519893958-5025","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZP","Airbus A320-214(WL)","CY168","27. Feb 2013","null","5.0 Years"
"1519893961-5053","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILM","Airbus A319-114","CY138","10. Jul 1997","null","20.7 Years"
"1519893953-4921","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKS","Airbus A330-343","C42W28Y185","12. Mar 2014","null","4.0 Years"
"1519893961-5043","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILA","Airbus A319-114","CY138","19. Jul 1996","null","21.7 Years"
"1519893951-4876","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIMG","Airbus A380-841","F8C78W52Y371","04. May 2011","null","7.4 Years"
"1519893958-4994","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUK","Airbus A320-214(WL)","CY168","15. Jan 2015","null","3.1 Years"
"1519893958-4990","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUG","Airbus A320-214(WL)","CY168","31. Jul 2014","null","3.6 Years"
"1519893953-4932","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIGS","Airbus A340-313","F8C48Y165","13. Oct 1999","null","18.4 Years"
"1519893956-4957","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRW","Airbus A321-131","CY205","25. Aug 1997","null","20.7 Years"
"1519893951-4835","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIGV","Airbus A340-313","C18W19Y261","25. Feb 2000","null","18.1 Years"
"1519893961-5079","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIQD","Airbus A320-211","CY168","01. Sep 2016
(12. Jun 1991)","null","26.9 Years"
"1519893953-4884","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISD","Airbus A321-231","CY205","03. May 2000","null","18.0 Years"
"1519893948-4820","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABYI","Boeing 747-830","F8C80W32Y244","29. May 2013","null","4.8 Years"
"1519893958-5016","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZE","Airbus A320-214","CY168","29. Mar 2010","null","7.9 Years"
"1519893953-4907","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKE","Airbus A330-343","C42W28Y185","03. Dec 2004","null","13.4 Years"
"1519893961-5057","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILS","Airbus A319-114","CY138","08. Oct 1997","null","20.4 Years"
"1519893961-5037","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIBE","Airbus A319-112","CY138","18. Nov 2010","null","7.3 Years"
"1519893951-4852","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHQ","Airbus A340-642","F8C44W32Y213","26. Jan 2007","null","11.2 Years"
"1519893956-4949","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRM","Airbus A321-131","CY205","06. Feb 1995","null","23.3 Years"
"1519893958-5027","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZX","Airbus A320-214(WL)","CY168","12. Aug 2013","null","4.6 Years"
"1519893961-5069","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPH","Airbus A320-211","CY168","01. Nov 2004
(27. Jan 1990)","null","28.4 Years"
"1519893961-5073","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPP","Airbus A320-211","CY168","10. Aug 1990","null","27.7 Years"
"1519893956-4946","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRH","Airbus A321-131","CY205","05. Jul 1994","null","24.7 Years"
"1519893956-4977","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDT","Airbus A321-231","CY205","30. Mar 2012","null","6.0 Years"
"1519893961-5063","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPA","Airbus A320-211","CY168","16. Oct 1989","null","28.6 Years"
"1519893958-4983","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIQW","Airbus A320-211","CY168","21. Dec 2000","null","17.3 Years"
"1519893953-4908","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKF","Airbus A330-343","C42W28Y185","17. Dec 2004","null","13.3 Years"
"1519893958-4997","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUN","Airbus A320-214(WL)","CY168","09. Apr 2015","null","2.9 Years"
"1519893958-4986","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUC","Airbus A320-214(WL)","CY168","10. Mar 2014","null","4.0 Years"
"1519893953-4890","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISK","Airbus A321-231","CY205","04. Feb 2008","null","10.1 Years"
"1519893961-5066","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPD","Airbus A320-211","CY168","01. Aug 2005
(24. Nov 1989)","null","28.5 Years"
"1519893948-4825","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABYN","Boeing 747-830","F8C80W32Y244","31. Mar 2014","null","4.0 Years"
"1519893951-4863","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIXD","Airbus A350-941","C48W21Y224","14. Aug 2017","null","0.6 Years"
"1519893961-5035","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIBC","Airbus A319-112","CY138","09. Jun 2010","null","7.8 Years"
"1519893961-5055","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILP","Airbus A319-114","CY138","27. Aug 1997","null","20.5 Years"
"1519893956-4943","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRD","Airbus A321-131","CY205","07. Mar 1994","null","24.1 Years"
"1519893953-4883","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISC","Airbus A321-231","CY205","24. Jan 2000","null","18.2 Years"
"1519893951-4864","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIXE","Airbus A350-941","C48W21Y224","30. Aug 2017","null","0.6 Years"
"1519893953-4897","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIST","Airbus A321-231","CY205","19. Aug 2009","null","8.6 Years"
"1519893948-4810","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABVW","Boeing 747-430","C67W32Y272","13. Mar 1999","null","19.0 Years"
"1519893953-4919","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKQ","Airbus A330-343","F8C48Y161","27. Apr 2012","null","5.9 Years"
"1519893956-4939","https://www.planespotters.net/airline/Lufthansa?p=3","D-AINJ","Airbus A320-271N","CY180","23. Nov 2017","null","0.4 Years"
"1519893951-4857","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHX","Airbus A340-642","F8C44W32Y213","25. Feb 2009","null","9.1 Years"
"1519893951-4881","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIML","Airbus A380-841","F8C78W52Y371","05. May 2014","null","4.2 Years"
"1519893956-4955","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRT","Airbus A321-131","CY205","06. Mar 1997","null","21.1 Years"
